match_id,utc_date,matchday,attendance,team,formation,home_or_away,winner,full_time_home,full_time_away,ball_possession,corner_kicks,fouls,free_kicks,goal_kicks,offsides,red_cards,yellow_cards,yellow_red_cards,saves,shots,shots_on_goal,shots_off_goal,throw_ins,goals_scored,goals_suffered
504020,2024-08-09T19:15:00Z,1,38513,Sporting Clube de Portugal,3-4-3,home,HOME_TEAM,3,1,59.0,6.0,9.0,14.0,4.0,0.0,0,2,0,0.0,24.0,7.0,12.0,18.0,3,1
504020,2024-08-09T19:15:00Z,1,38513,Rio Ave FC,3-4-2-1,away,HOME_TEAM,3,1,41.0,1.0,14.0,9.0,13.0,0.0,0,2,0,4.0,3.0,1.0,2.0,13.0,1,3
504016,2024-08-10T14:30:00Z,1,1596,AVS,4-3-3,home,DRAW,1,1,49.0,4.0,6.0,13.0,9.0,0.0,0,1,0,0.0,16.0,5.0,10.0,18.0,1,1
504016,2024-08-10T14:30:00Z,1,1596,CD Nacional,4-3-3,away,DRAW,1,1,51.0,2.0,12.0,6.0,14.0,1.0,0,1,0,4.0,5.0,1.0,4.0,17.0,1,1
504021,2024-08-10T17:00:00Z,1,1142,Casa Pia AC,3-4-3,home,AWAY_TEAM,0,1,64.0,3.0,11.0,6.0,3.0,3.0,0,2,0,1.0,13.0,2.0,11.0,25.0,0,1
504021,2024-08-10T17:00:00Z,1,1142,Boavista FC,4-1-4-1,away,AWAY_TEAM,0,1,36.0,1.0,5.0,14.0,13.0,1.0,0,1,0,2.0,5.0,2.0,3.0,14.0,1,0
504024,2024-08-10T19:30:00Z,1,46813,FC Porto,4-2-3-1,home,HOME_TEAM,3,0,68.0,7.0,17.0,9.0,3.0,1.0,0,0,0,1.0,15.0,5.0,6.0,14.0,3,0
504024,2024-08-10T19:30:00Z,1,46813,Gil Vicente FC,4-2-3-1,away,HOME_TEAM,3,0,32.0,2.0,8.0,18.0,8.0,1.0,0,2,1,2.0,2.0,1.0,1.0,10.0,0,3
504023,2024-08-11T14:30:00Z,1,1968,GD Estoril Praia,4-3-3,home,AWAY_TEAM,1,4,43.0,1.0,10.0,21.0,5.0,1.0,0,6,0,2.0,4.0,2.0,2.0,21.0,1,4
504023,2024-08-11T14:30:00Z,1,1968,CD Santa Clara,3-4-3,away,AWAY_TEAM,1,4,57.0,3.0,19.0,11.0,9.0,2.0,0,3,0,1.0,9.0,6.0,2.0,11.0,4,1
504017,2024-08-11T17:00:00Z,1,5255,SC Farense,4-2-3-1,home,AWAY_TEAM,1,2,49.0,5.0,14.0,12.0,6.0,1.0,0,0,0,5.0,14.0,7.0,3.0,30.0,1,2
504017,2024-08-11T17:00:00Z,1,5255,Moreirense FC,4-2-3-1,away,AWAY_TEAM,1,2,51.0,4.0,10.0,15.0,9.0,2.0,0,3,1,6.0,11.0,6.0,4.0,21.0,2,1
504018,2024-08-11T17:00:00Z,1,5025,FC Famalicão,4-2-3-1,home,HOME_TEAM,2,0,37.0,0.0,8.0,17.0,8.0,2.0,0,3,0,2.0,9.0,5.0,4.0,26.0,2,0
504018,2024-08-11T17:00:00Z,1,5025,Sport Lisboa e Benfica,4-2-3-1,away,HOME_TEAM,2,0,63.0,7.0,13.0,10.0,6.0,4.0,0,4,0,3.0,10.0,2.0,4.0,28.0,0,2
504022,2024-08-11T19:30:00Z,1,14746,Sporting Clube de Braga,4-1-4-1,home,DRAW,1,1,65.0,13.0,14.0,12.0,3.0,2.0,0,3,0,3.0,11.0,5.0,5.0,29.0,1,1
504022,2024-08-11T19:30:00Z,1,14746,CF Estrela da Amadora,4-4-2,away,DRAW,1,1,35.0,4.0,9.0,16.0,13.0,3.0,0,5,0,4.0,5.0,4.0,1.0,12.0,1,1
504019,2024-08-12T19:15:00Z,1,3394,FC Arouca,4-2-3-1,home,AWAY_TEAM,0,1,63.0,6.0,13.0,13.0,7.0,1.0,0,6,1,4.0,8.0,0.0,4.0,23.0,0,1
504019,2024-08-12T19:15:00Z,1,3394,Vitória SC,4-2-3-1,away,AWAY_TEAM,0,1,37.0,5.0,11.0,14.0,7.0,2.0,0,2,0,0.0,11.0,5.0,4.0,20.0,1,0
504009,2024-08-16T16:00:00Z,2,7022,CD Santa Clara,3-4-3,home,AWAY_TEAM,0,2,36.0,2.0,18.0,14.0,5.0,4.0,1,3,0,4.0,3.0,0.0,3.0,19.0,0,2
504009,2024-08-16T16:00:00Z,2,7022,FC Porto,4-2-3-1,away,AWAY_TEAM,0,2,64.0,2.0,10.0,22.0,5.0,4.0,0,3,0,0.0,7.0,6.0,1.0,29.0,2,0
504013,2024-08-16T19:15:00Z,2,3649,Gil Vicente FC,4-2-3-1,home,HOME_TEAM,4,2,62.0,2.0,5.0,11.0,7.0,0.0,0,1,0,2.0,14.0,6.0,7.0,20.0,4,2
504013,2024-08-16T19:15:00Z,2,3649,AVS,4-3-3,away,HOME_TEAM,4,2,38.0,3.0,11.0,5.0,9.0,0.0,0,4,1,2.0,7.0,4.0,1.0,14.0,2,4
504014,2024-08-17T14:30:00Z,2,3177,Rio Ave FC,3-4-3,home,HOME_TEAM,1,0,56.0,7.0,8.0,16.0,8.0,3.0,0,0,0,5.0,8.0,3.0,4.0,20.0,1,0
504014,2024-08-17T14:30:00Z,2,3177,SC Farense,4-2-3-1,away,HOME_TEAM,1,0,44.0,14.0,14.0,11.0,8.0,2.0,0,1,0,2.0,17.0,5.0,5.0,31.0,0,1
504007,2024-08-17T17:00:00Z,2,5058,CD Nacional,5-4-1,home,AWAY_TEAM,1,6,39.0,4.0,8.0,10.0,9.0,2.0,0,1,0,4.0,11.0,5.0,4.0,6.0,1,6
504007,2024-08-17T17:00:00Z,2,5058,Sporting Clube de Portugal,3-4-3,away,AWAY_TEAM,1,6,61.0,3.0,10.0,10.0,5.0,0.0,0,1,0,5.0,20.0,10.0,5.0,23.0,6,1
504010,2024-08-17T19:30:00Z,2,58926,Sport Lisboa e Benfica,4-2-3-1,home,HOME_TEAM,3,0,62.0,12.0,6.0,14.0,5.0,0.0,0,0,0,1.0,24.0,8.0,9.0,23.0,3,0
504010,2024-08-17T19:30:00Z,2,58926,Casa Pia AC,3-4-3,away,HOME_TEAM,3,0,38.0,2.0,14.0,6.0,15.0,0.0,0,1,0,5.0,5.0,1.0,3.0,27.0,0,3
504012,2024-08-18T14:30:00Z,2,1527,Moreirense FC,4-2-3-1,home,HOME_TEAM,3,1,43.0,6.0,14.0,10.0,8.0,3.0,0,1,0,3.0,13.0,6.0,5.0,13.0,3,1
504012,2024-08-18T14:30:00Z,2,1527,FC Arouca,4-2-3-1,away,HOME_TEAM,3,1,57.0,5.0,10.0,17.0,7.0,0.0,0,2,0,3.0,12.0,4.0,5.0,20.0,1,3
504015,2024-08-18T17:00:00Z,2,17331,Vitória SC,4-3-3,home,HOME_TEAM,1,0,,9.0,9.0,15.0,7.0,1.0,0,2,0,1.0,8.0,3.0,2.0,19.0,1,0
504015,2024-08-18T17:00:00Z,2,17331,GD Estoril Praia,4-3-3,away,HOME_TEAM,1,0,,3.0,14.0,10.0,5.0,1.0,0,1,0,2.0,2.0,1.0,1.0,24.0,0,1
504011,2024-08-18T19:30:00Z,2,7119,Boavista FC,4-1-4-1,home,AWAY_TEAM,0,1,32.0,3.0,7.0,9.0,6.0,5.0,0,3,0,1.0,6.0,1.0,3.0,6.0,0,1
504011,2024-08-18T19:30:00Z,2,7119,Sporting Clube de Braga,4-2-3-1,away,AWAY_TEAM,0,1,68.0,8.0,6.0,12.0,3.0,3.0,0,1,0,1.0,10.0,2.0,3.0,26.0,1,0
504008,2024-08-19T19:15:00Z,2,4769,CF Estrela da Amadora,4-4-2,home,AWAY_TEAM,0,3,51.0,2.0,10.0,16.0,4.0,2.0,0,3,0,1.0,9.0,1.0,7.0,27.0,0,3
504008,2024-08-19T19:15:00Z,2,4769,FC Famalicão,4-2-3-1,away,AWAY_TEAM,0,3,49.0,4.0,16.0,12.0,14.0,0.0,0,1,0,1.0,12.0,4.0,3.0,29.0,3,0
504004,2024-08-23T19:15:00Z,3,17793,SC Farense,4-2-3-1,home,AWAY_TEAM,0,5,26.0,1.0,17.0,7.0,12.0,1.0,0,4,0,3.0,4.0,1.0,2.0,16.0,0,5
504004,2024-08-23T19:15:00Z,3,17793,Sporting Clube de Portugal,3-4-3,away,AWAY_TEAM,0,5,74.0,5.0,5.0,18.0,4.0,2.0,0,1,0,1.0,21.0,7.0,8.0,17.0,5,0
504003,2024-08-24T14:30:00Z,3,1188,Casa Pia AC,3-5-2,home,AWAY_TEAM,0,2,59.0,7.0,12.0,21.0,6.0,0.0,0,3,1,2.0,8.0,2.0,5.0,36.0,0,2
504003,2024-08-24T14:30:00Z,3,1188,CD Santa Clara,3-4-3,away,AWAY_TEAM,0,2,41.0,1.0,21.0,12.0,8.0,0.0,0,4,0,2.0,6.0,4.0,1.0,23.0,2,0
504002,2024-08-24T17:00:00Z,3,47113,FC Porto,4-2-3-1,home,HOME_TEAM,2,0,66.0,9.0,13.0,16.0,0.0,1.0,0,0,0,0.0,21.0,11.0,9.0,23.0,2,0
504002,2024-08-24T17:00:00Z,3,47113,Rio Ave FC,3-4-3,away,HOME_TEAM,2,0,34.0,3.0,15.0,14.0,14.0,1.0,0,1,1,9.0,0.0,0.0,0.0,12.0,0,2
503999,2024-08-24T19:30:00Z,3,59490,Sport Lisboa e Benfica,4-2-3-1,home,HOME_TEAM,1,0,54.0,12.0,19.0,12.0,7.0,4.0,0,4,0,0.0,14.0,7.0,2.0,18.0,1,0
503999,2024-08-24T19:30:00Z,3,59490,CF Estrela da Amadora,4-4-2,away,HOME_TEAM,1,0,46.0,2.0,12.0,23.0,6.0,0.0,0,3,0,6.0,5.0,0.0,4.0,24.0,0,1
504005,2024-08-24T19:30:00Z,3,4319,FC Famalicão,4-2-3-1,home,HOME_TEAM,1,0,64.0,6.0,17.0,19.0,3.0,1.0,0,1,0,2.0,9.0,3.0,3.0,27.0,1,0
504005,2024-08-24T19:30:00Z,3,4319,Boavista FC,4-1-4-1,away,HOME_TEAM,1,0,36.0,3.0,17.0,18.0,7.0,2.0,0,3,0,2.0,4.0,2.0,1.0,30.0,0,1
503998,2024-08-25T14:30:00Z,3,2081,FC Arouca,4-2-3-1,home,HOME_TEAM,1,0,47.0,9.0,17.0,12.0,16.0,1.0,0,2,0,0.0,8.0,3.0,3.0,22.0,1,0
503998,2024-08-25T14:30:00Z,3,2081,CD Nacional,4-3-3,away,HOME_TEAM,1,0,53.0,3.0,12.0,18.0,7.0,0.0,0,6,0,2.0,11.0,0.0,8.0,28.0,0,1
504001,2024-08-25T17:00:00Z,3,2010,GD Estoril Praia,4-3-3,home,DRAW,0,0,46.0,8.0,19.0,8.0,11.0,0.0,0,4,0,4.0,13.0,3.0,7.0,22.0,0,0
504001,2024-08-25T17:00:00Z,3,2010,Gil Vicente FC,4-2-3-1,away,DRAW,0,0,54.0,1.0,7.0,19.0,13.0,1.0,0,1,0,3.0,11.0,4.0,5.0,14.0,0,0
504000,2024-08-25T19:30:00Z,3,14155,Sporting Clube de Braga,4-2-3-1,home,HOME_TEAM,3,1,63.0,6.0,12.0,9.0,5.0,5.0,0,0,0,2.0,15.0,5.0,7.0,24.0,3,1
504000,2024-08-25T19:30:00Z,3,14155,Moreirense FC,4-2-3-1,away,HOME_TEAM,3,1,37.0,1.0,7.0,17.0,10.0,2.0,0,2,0,2.0,10.0,3.0,3.0,12.0,1,3
504006,2024-08-25T19:30:00Z,3,4485,AVS,4-4-2,home,HOME_TEAM,1,0,38.0,3.0,14.0,17.0,10.0,6.0,0,4,0,5.0,11.0,2.0,6.0,16.0,1,0
504006,2024-08-25T19:30:00Z,3,4485,Vitória SC,4-3-3,away,HOME_TEAM,1,0,62.0,6.0,14.0,20.0,7.0,3.0,0,3,0,1.0,10.0,5.0,4.0,32.0,0,1
503991,2024-08-30T19:15:00Z,4,5817,Moreirense FC,4-2-3-1,home,DRAW,1,1,34.0,0.0,16.0,11.0,15.0,0.0,0,3,0,3.0,6.0,4.0,1.0,18.0,1,1
503991,2024-08-30T19:15:00Z,4,5817,Sport Lisboa e Benfica,4-2-3-1,away,DRAW,1,1,66.0,8.0,9.0,16.0,2.0,2.0,0,5,0,3.0,14.0,4.0,8.0,50.0,1,1
503994,2024-08-31T14:30:00Z,4,1935,CD Santa Clara,3-4-3,home,HOME_TEAM,2,1,47.0,2.0,5.0,3.0,4.0,0.0,0,0,0,1.0,9.0,3.0,3.0,7.0,2,1
503994,2024-08-31T14:30:00Z,4,1935,AVS,4-2-3-1,away,HOME_TEAM,2,1,53.0,0.0,3.0,5.0,6.0,0.0,0,0,0,2.0,5.0,2.0,3.0,18.0,1,2
503990,2024-08-31T17:00:00Z,4,3956,Boavista FC,4-1-4-1,home,DRAW,0,0,,,,,,,0,0,0,,,,,,0,0
503990,2024-08-31T17:00:00Z,4,3956,GD Estoril Praia,4-3-3,away,DRAW,0,0,,,,,,,0,0,0,,,,,,0,0
503997,2024-08-31T17:00:00Z,4,3471,CF Estrela da Amadora,4-4-1-1,home,AWAY_TEAM,0,1,65.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1
503997,2024-08-31T17:00:00Z,4,3471,Casa Pia AC,3-5-2,away,AWAY_TEAM,0,1,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
503989,2024-08-31T19:30:00Z,4,46413,Sporting Clube de Portugal,3-4-2-1,home,HOME_TEAM,2,0,57.0,2.0,11.0,17.0,7.0,0.0,0,1,0,2.0,13.0,3.0,6.0,12.0,2,0
503989,2024-08-31T19:30:00Z,4,46413,FC Porto,4-2-3-1,away,HOME_TEAM,2,0,43.0,3.0,17.0,11.0,7.0,0.0,0,5,0,1.0,8.0,2.0,3.0,19.0,0,2
503996,2024-09-01T14:30:00Z,4,2038,CD Nacional,4-3-3,home,HOME_TEAM,2,0,46.0,4.0,19.0,20.0,7.0,0.0,0,3,0,0.0,16.0,4.0,7.0,27.0,2,0
503996,2024-09-01T14:30:00Z,4,2038,SC Farense,4-4-1-1,away,HOME_TEAM,2,0,54.0,4.0,15.0,19.0,9.0,5.0,0,3,0,4.0,13.0,0.0,6.0,40.0,0,2
503993,2024-09-01T17:00:00Z,4,2558,Rio Ave FC,3-4-3,home,HOME_TEAM,1,0,59.0,8.0,14.0,22.0,11.0,2.0,0,1,0,3.0,13.0,6.0,4.0,18.0,1,0
503993,2024-09-01T17:00:00Z,4,2558,FC Arouca,4-2-3-1,away,HOME_TEAM,1,0,41.0,8.0,19.0,16.0,5.0,3.0,0,3,0,5.0,11.0,3.0,8.0,16.0,0,1
503992,2024-09-01T19:30:00Z,4,7140,Gil Vicente FC,4-2-3-1,home,DRAW,0,0,49.0,4.0,9.0,20.0,11.0,2.0,0,4,0,2.0,9.0,5.0,2.0,21.0,0,0
503992,2024-09-01T19:30:00Z,4,7140,Sporting Clube de Braga,4-2-3-1,away,DRAW,0,0,51.0,5.0,18.0,11.0,3.0,2.0,0,1,0,3.0,6.0,2.0,3.0,29.0,0,0
503995,2024-09-01T19:30:00Z,4,20134,Vitória SC,4-3-3,home,HOME_TEAM,2,1,49.0,5.0,17.0,11.0,9.0,3.0,0,5,0,2.0,9.0,6.0,3.0,20.0,2,1
503995,2024-09-01T19:30:00Z,4,20134,FC Famalicão,4-2-3-1,away,HOME_TEAM,2,1,51.0,7.0,11.0,20.0,8.0,0.0,0,3,0,4.0,7.0,3.0,4.0,20.0,1,2
503982,2024-09-13T19:15:00Z,5,4644,FC Arouca,3-4-3,home,AWAY_TEAM,0,3,34.0,2.0,12.0,13.0,9.0,2.0,0,3,0,6.0,5.0,2.0,1.0,10.0,0,3
503982,2024-09-13T19:15:00Z,5,4644,Sporting Clube de Portugal,3-4-3,away,AWAY_TEAM,0,3,66.0,8.0,11.0,14.0,2.0,2.0,0,0,0,2.0,21.0,7.0,5.0,16.0,3,0
503980,2024-09-14T14:30:00Z,5,1248,Casa Pia AC,3-4-3,home,HOME_TEAM,3,1,43.0,4.0,23.0,11.0,10.0,0.0,0,5,0,2.0,16.0,5.0,4.0,17.0,3,1
503980,2024-09-14T14:30:00Z,5,1248,Moreirense FC,4-2-3-1,away,HOME_TEAM,3,1,57.0,5.0,10.0,23.0,9.0,1.0,0,2,0,2.0,13.0,2.0,7.0,18.0,1,3
503988,2024-09-14T17:00:00Z,5,2151,AVS,4-2-3-1,home,HOME_TEAM,1,0,38.0,4.0,15.0,16.0,8.0,3.0,0,4,0,3.0,11.0,3.0,5.0,24.0,1,0
503988,2024-09-14T17:00:00Z,5,2151,Rio Ave FC,3-4-3,away,HOME_TEAM,1,0,62.0,11.0,13.0,18.0,12.0,3.0,0,2,0,2.0,16.0,3.0,6.0,16.0,0,1
503981,2024-09-14T19:30:00Z,5,60145,Sport Lisboa e Benfica,4-2-3-1,home,HOME_TEAM,4,1,60.0,5.0,14.0,6.0,6.0,4.0,0,1,0,2.0,15.0,8.0,5.0,27.0,4,1
503981,2024-09-14T19:30:00Z,5,60145,CD Santa Clara,3-4-3,away,HOME_TEAM,4,1,40.0,1.0,6.0,18.0,8.0,0.0,0,3,0,4.0,6.0,3.0,2.0,16.0,1,4
503985,2024-09-14T19:30:00Z,5,4112,FC Famalicão,4-2-3-1,home,DRAW,1,1,58.0,8.0,13.0,19.0,9.0,1.0,0,1,0,2.0,11.0,4.0,6.0,17.0,1,1
503985,2024-09-14T19:30:00Z,5,4112,Gil Vicente FC,4-3-3,away,DRAW,1,1,42.0,1.0,15.0,14.0,9.0,4.0,0,0,0,3.0,7.0,3.0,4.0,26.0,1,1
503986,2024-09-15T14:30:00Z,5,47013,FC Porto,4-2-3-1,home,HOME_TEAM,2,1,67.0,11.0,7.0,19.0,8.0,3.0,0,2,0,5.0,23.0,12.0,8.0,24.0,2,1
503986,2024-09-15T14:30:00Z,5,47013,SC Farense,5-4-1,away,HOME_TEAM,2,1,33.0,0.0,18.0,10.0,14.0,1.0,0,3,0,10.0,12.0,6.0,5.0,9.0,1,2
503983,2024-09-15T17:00:00Z,5,2128,GD Estoril Praia,4-3-3,home,HOME_TEAM,1,0,52.0,3.0,22.0,13.0,19.0,1.0,0,2,0,3.0,10.0,2.0,6.0,28.0,1,0
503983,2024-09-15T17:00:00Z,5,2128,CD Nacional,4-3-3,away,HOME_TEAM,1,0,48.0,4.0,12.0,23.0,8.0,1.0,1,1,0,1.0,15.0,3.0,10.0,22.0,0,1
503984,2024-09-15T19:30:00Z,5,21215,Sporting Clube de Braga,4-2-3-1,home,AWAY_TEAM,0,2,53.0,6.0,17.0,17.0,7.0,2.0,1,3,0,2.0,5.0,2.0,2.0,19.0,0,2
503984,2024-09-15T19:30:00Z,5,21215,Vitória SC,4-3-3,away,AWAY_TEAM,0,2,47.0,4.0,15.0,19.0,6.0,2.0,0,3,0,2.0,9.0,4.0,4.0,17.0,2,0
503987,2024-09-16T19:15:00Z,5,3476,CF Estrela da Amadora,4-4-2,home,DRAW,2,2,68.0,9.0,7.0,21.0,8.0,4.0,0,3,0,2.0,16.0,4.0,11.0,31.0,2,2
503987,2024-09-16T19:15:00Z,5,3476,Boavista FC,4-2-3-1,away,DRAW,2,2,32.0,2.0,17.0,11.0,19.0,4.0,0,4,0,2.0,11.0,4.0,6.0,27.0,2,2
503974,2024-09-20T19:15:00Z,6,2459,CD Nacional,4-3-3,home,AWAY_TEAM,0,3,46.0,6.0,12.0,16.0,10.0,3.0,0,3,0,3.0,12.0,1.0,6.0,21.0,0,3
503974,2024-09-20T19:15:00Z,6,2459,Sporting Clube de Braga,4-2-3-1,away,AWAY_TEAM,0,3,54.0,6.0,16.0,15.0,12.0,0.0,0,3,0,1.0,12.0,6.0,4.0,20.0,3,0
503973,2024-09-21T14:30:00Z,6,2123,CD Santa Clara,3-4-3,home,HOME_TEAM,1,0,47.0,3.0,18.0,19.0,6.0,5.0,0,2,0,5.0,7.0,4.0,3.0,23.0,1,0
503973,2024-09-21T14:30:00Z,6,2123,CF Estrela da Amadora,4-2-3-1,away,HOME_TEAM,1,0,53.0,8.0,17.0,23.0,5.0,2.0,0,3,0,3.0,11.0,5.0,4.0,36.0,0,1
503978,2024-09-21T14:30:00Z,6,3014,Rio Ave FC,3-4-2-1,home,DRAW,2,2,49.0,7.0,16.0,11.0,5.0,6.0,0,2,0,1.0,16.0,7.0,5.0,22.0,2,2
503978,2024-09-21T14:30:00Z,6,3014,GD Estoril Praia,4-3-3,away,DRAW,2,2,51.0,4.0,9.0,22.0,7.0,2.0,0,2,0,5.0,7.0,3.0,3.0,13.0,2,2
503972,2024-09-21T17:00:00Z,6,26377,Vitória SC,4-2-3-1,home,AWAY_TEAM,0,3,46.0,5.0,5.0,18.0,8.0,1.0,0,4,0,1.0,6.0,1.0,3.0,13.0,0,3
503972,2024-09-21T17:00:00Z,6,26377,FC Porto,4-2-3-1,away,AWAY_TEAM,0,3,54.0,6.0,17.0,6.0,9.0,1.0,0,4,0,1.0,10.0,4.0,4.0,22.0,3,0
503977,2024-09-21T19:30:00Z,6,2022,Moreirense FC,4-2-3-1,home,DRAW,0,0,43.0,4.0,24.0,18.0,6.0,3.0,0,5,0,1.0,8.0,3.0,4.0,20.0,0,0
503977,2024-09-21T19:30:00Z,6,2022,FC Famalicão,4-2-3-1,away,DRAW,0,0,57.0,3.0,15.0,27.0,8.0,3.0,0,3,0,3.0,6.0,1.0,2.0,18.0,0,0
503979,2024-09-22T14:30:00Z,6,3825,Gil Vicente FC,4-3-3,home,DRAW,1,1,59.0,9.0,6.0,25.0,4.0,0.0,0,2,0,3.0,12.0,3.0,4.0,14.0,1,1
503979,2024-09-22T14:30:00Z,6,3825,Casa Pia AC,3-4-3,away,DRAW,1,1,41.0,2.0,24.0,6.0,6.0,1.0,0,5,0,2.0,10.0,4.0,3.0,14.0,1,1
503975,2024-09-22T17:00:00Z,6,5057,SC Farense,5-4-1,home,AWAY_TEAM,0,1,48.0,10.0,22.0,16.0,9.0,2.0,0,1,0,2.0,16.0,4.0,8.0,27.0,0,1
503975,2024-09-22T17:00:00Z,6,5057,FC Arouca,4-2-3-1,away,AWAY_TEAM,0,1,52.0,6.0,15.0,24.0,13.0,1.0,0,4,0,4.0,10.0,3.0,3.0,33.0,1,0
503976,2024-09-22T19:30:00Z,6,43030,Sporting Clube de Portugal,3-4-3,home,HOME_TEAM,3,0,68.0,9.0,11.0,13.0,2.0,1.0,0,0,0,1.0,20.0,10.0,7.0,22.0,3,0
503976,2024-09-22T19:30:00Z,6,43030,AVS,5-4-1,away,HOME_TEAM,3,0,32.0,1.0,12.0,12.0,10.0,1.0,0,3,0,8.0,2.0,1.0,1.0,8.0,0,3
503971,2024-09-23T19:15:00Z,6,16151,Boavista FC,4-1-4-1,home,AWAY_TEAM,0,3,34.0,4.0,9.0,14.0,8.0,1.0,0,2,0,4.0,6.0,3.0,2.0,12.0,0,3
503971,2024-09-23T19:15:00Z,6,16151,Sport Lisboa e Benfica,4-2-3-1,away,AWAY_TEAM,0,3,66.0,5.0,10.0,10.0,6.0,4.0,0,0,0,3.0,15.0,7.0,5.0,21.0,3,0
503965,2024-09-27T19:15:00Z,7,4658,GD Estoril Praia,4-3-3,home,AWAY_TEAM,0,3,32.0,1.0,13.0,9.0,13.0,2.0,0,2,0,2.0,4.0,2.0,2.0,8.0,0,3
503965,2024-09-27T19:15:00Z,7,4658,Sporting Clube de Portugal,3-4-2-1,away,AWAY_TEAM,0,3,68.0,14.0,8.0,15.0,4.0,1.0,0,0,0,2.0,21.0,5.0,9.0,12.0,3,0
503966,2024-09-28T14:30:00Z,7,2987,CF Estrela da Amadora,4-2-3-1,home,HOME_TEAM,2,1,43.0,2.0,26.0,21.0,10.0,3.0,0,3,0,1.0,4.0,2.0,1.0,17.0,2,1
503966,2024-09-28T14:30:00Z,7,2987,Moreirense FC,4-2-3-1,away,HOME_TEAM,2,1,57.0,7.0,18.0,29.0,1.0,3.0,0,3,0,0.0,13.0,2.0,8.0,24.0,1,2
503962,2024-09-28T17:00:00Z,7,2632,Casa Pia AC,3-4-3,home,DRAW,1,1,43.0,7.0,13.0,9.0,17.0,0.0,0,2,0,6.0,10.0,3.0,5.0,19.0,1,1
503962,2024-09-28T17:00:00Z,7,2632,Vitória SC,4-2-3-1,away,DRAW,1,1,57.0,9.0,8.0,13.0,7.0,1.0,0,0,0,2.0,17.0,5.0,6.0,18.0,1,1
503963,2024-09-28T19:30:00Z,7,58965,Sport Lisboa e Benfica,4-3-3,home,HOME_TEAM,5,1,49.0,11.0,10.0,6.0,10.0,2.0,0,1,0,2.0,17.0,6.0,7.0,8.0,5,1
503963,2024-09-28T19:30:00Z,7,58965,Gil Vicente FC,4-4-2,away,HOME_TEAM,5,1,51.0,2.0,6.0,12.0,10.0,0.0,0,2,0,1.0,8.0,3.0,4.0,22.0,1,5
503970,2024-09-29T14:30:00Z,7,3974,FC Famalicão,4-2-3-1,home,DRAW,0,0,66.0,8.0,13.0,24.0,6.0,1.0,0,1,0,4.0,14.0,5.0,3.0,24.0,0,0
503970,2024-09-29T14:30:00Z,7,3974,CD Nacional,4-3-3,away,DRAW,0,0,34.0,4.0,22.0,14.0,10.0,2.0,0,4,0,5.0,11.0,4.0,5.0,29.0,0,0
503968,2024-09-29T17:00:00Z,7,44209,FC Porto,4-2-3-1,home,HOME_TEAM,4,0,57.0,8.0,17.0,10.0,6.0,1.0,0,2,0,0.0,24.0,7.0,11.0,19.0,4,0
503968,2024-09-29T17:00:00Z,7,44209,FC Arouca,4-2-3-1,away,HOME_TEAM,4,0,43.0,2.0,8.0,18.0,17.0,2.0,0,2,1,3.0,4.0,0.0,3.0,10.0,0,4
503964,2024-09-29T19:30:00Z,7,11888,Sporting Clube de Braga,4-2-3-1,home,HOME_TEAM,4,0,54.0,4.0,13.0,17.0,10.0,6.0,0,0,0,4.0,17.0,9.0,7.0,16.0,4,0
503964,2024-09-29T19:30:00Z,7,11888,Rio Ave FC,3-4-2-1,away,HOME_TEAM,4,0,46.0,5.0,9.0,19.0,12.0,8.0,0,1,0,5.0,14.0,4.0,5.0,13.0,0,4
503967,2024-09-29T19:30:00Z,7,1320,CD Santa Clara,3-4-3,home,HOME_TEAM,1,0,59.0,3.0,11.0,10.0,3.0,3.0,0,3,0,2.0,16.0,4.0,8.0,27.0,1,0
503967,2024-09-29T19:30:00Z,7,1320,Boavista FC,5-4-1,away,HOME_TEAM,1,0,41.0,0.0,9.0,14.0,12.0,1.0,0,3,0,3.0,3.0,2.0,1.0,22.0,0,1
503969,2024-09-30T19:15:00Z,7,1615,AVS,4-2-3-1,home,DRAW,0,0,58.0,6.0,17.0,9.0,4.0,0.0,0,4,0,3.0,10.0,1.0,8.0,30.0,0,0
503969,2024-09-30T19:15:00Z,7,1615,SC Farense,5-4-1,away,DRAW,0,0,42.0,3.0,9.0,17.0,13.0,0.0,0,3,0,1.0,7.0,3.0,3.0,21.0,0,0
503959,2024-10-04T19:15:00Z,8,2708,Rio Ave FC,3-4-3,home,DRAW,1,1,49.0,11.0,17.0,18.0,4.0,6.0,0,4,0,2.0,11.0,6.0,3.0,23.0,1,1
503959,2024-10-04T19:15:00Z,8,2708,FC Famalicão,4-2-3-1,away,DRAW,1,1,51.0,7.0,13.0,23.0,6.0,5.0,0,3,0,5.0,8.0,3.0,2.0,23.0,1,1
503958,2024-10-05T14:30:00Z,8,1798,Moreirense FC,4-2-3-1,home,HOME_TEAM,1,0,55.0,1.0,10.0,16.0,5.0,0.0,0,0,0,6.0,10.0,2.0,5.0,31.0,1,0
